--- ATL ---
Santi Aldama (aldamsa01) | curr_mins, 26.3 | prev_mins, mean: 10.875, std: 7.24029522878729 | 2fga, mean: 2.625, std: 2.9341736485763756 | 3fga, mean: 1.5, std: 1.2747548783981961 | fta, mean: 1.0, std: 1.5811388300841898 | 2fgp: (15, 12) | 3fgp: (2, 8) | ftp: (6, 4) | ast, mean: 0.65625, std: 0.9877175393299442 | reb, mean: 2.71875, std: 2.527775393008643 | stl, mean: 0.1875, std: 0.46351240544347894 | blk, mean: 0.3125, std: 0.582961190818051
Jaren Jackson Jr. (jacksja02) | curr_mins, 25.7 | prev_mins, mean: 26.76923076923077, std: 4.848798627106795 | 2fga, mean: 8.14102564102564, std: 3.070639952402635 | 3fga, mean: 5.141025641025641, std: 2.3573363878531177 | fta, mean: 4.423076923076923, std: 3.160327923464024 | 2fgp: (11, 12) | 3fgp: (9, 18) | ftp: (15, 4) | ast, mean: 1.1025641025641026, std: 1.0450094293494787 | reb, mean: 5.82051282051282, std: 2.4793691802325277 | stl, mean: 0.9358974358974359, std: 0.8218138723352484 | blk, mean: 2.269230769230769, std: 1.455961017749823
Tyus Jones (jonesty01) | curr_mins, 23.9 | prev_mins, mean: 20.71232876712329, std: 7.447495583567314 | 2fga, mean: 4.7534246575342465, std: 2.7636625585396994 | 3fga, mean: 2.808219178082192, std: 1.8701515157032051 | fta, mean: 0.9041095890410958, std: 1.463383053268344 | 2fgp: (15, 16) | 3fgp: (10, 15) | ftp: (10, 3) | ast, mean: 4.438356164383562, std: 2.5319130315187226 | reb, mean: 2.410958904109589, std: 1.8043753249752728 | stl, mean: 0.9041095890410958, std: 0.9090772615362771 | blk, mean: 0.0273972602739726, std: 0.16323801764127377
Brandon Clarke (clarkbr01) | curr_mins, 19.1 | prev_mins, mean: 18.9375, std: 5.474015322411876 | 2fga, mean: 6.640625, std: 2.7235500012621396 | 3fga, mean: 0.34375, std: 0.6179287479151622 | fta, mean: 2.03125, std: 2.3316353568900947 | 2fgp: (3, 2) | 3fgp: (6, 18) | ftp: (18, 10) | ast, mean: 1.34375, std: 1.0490881457246575 | reb, mean: 5.34375, std: 2.889738039598053 | stl, mean: 0.609375, std: 0.7206157848500129 | blk, mean: 1.0625, std: 1.1162856937182344
David Roddy (roddyda01) | curr_mins, 17.7 | prev_mins, mean: 17.27777777777778, std: 7.599748208954437 | 2fga, mean: 2.7058823529411766, std: 2.395208596647333 | 3fga, mean: 3.0, std: 1.495090003192804 | fta, mean: 0.8823529411764706, std: 1.0782531046954917 | 2fgp: (2, 2) | 3fgp: (8, 21) | ftp: (12, 5) | ast, mean: 0.6111111111111112, std: 0.6781419786518724 | reb, mean: 2.6666666666666665, std: 1.7320508075688774 | stl, mean: 0.3888888888888889, std: 0.7556372504853025 | blk, mean: 0.2777777777777778, std: 0.558326423395605
Jake LaRavia (laravja01) | curr_mins, 18.1 | prev_mins, mean: 17.642857142857142, std: 6.661264818305293 | 2fga, mean: 1.5384615384615385, std: 1.2162606385262997 | 3fga, mean: 3.230769230769231, std: 2.1538461538461537 | fta, mean: 0.38461538461538464, std: 0.7378202343558031 | 2fgp: (2, 2) | 3fgp: (9, 14) | ftp: (2, 1) | ast, mean: 1.0, std: 1.0 | reb, mean: 3.2142857142857144, std: 2.807606286719078 | stl, mean: 0.5714285714285714, std: 0.4948716593053935 | blk, mean: 0.21428571428571427, std: 0.410325903324145
Xavier Tillman Sr. (tillmxa01) | curr_mins, 10.4 | prev_mins, mean: 12.773584905660377, std: 7.654426538873925 | 2fga, mean: 3.150943396226415, std: 2.550591691731173 | 3fga, mean: 0.9245283018867925, std: 0.9285626263671157 | fta, mean: 1.3396226415094339, std: 1.7903662134756915 | 2fgp: (11, 10) | 3fgp: (7, 24) | ftp: (12, 7) | ast, mean: 1.169811320754717, std: 1.3561300246087855 | reb, mean: 3.0377358490566038, std: 2.598709869690738 | stl, mean: 0.9245283018867925, std: 0.9486645350925688 | blk, mean: 0.2830188679245283, std: 0.5948635007711113
Kennedy Chandler (chandke01) | curr_mins, 10.1 | prev_mins, mean: 9.571428571428571, std: 4.2378277069118075 | 2fga, mean: 2.4285714285714284, std: 1.2936264483053452 | 3fga, mean: 1.0, std: 0.9258200997725514 | fta, mean: 1.0, std: 1.3093073414159542 | 2fgp: (8, 11) | 3fgp: (2, 7) | ftp: (4, 5) | ast, mean: 2.142857142857143, std: 1.2453996981544782 | reb, mean: 1.2857142857142858, std: 1.2777531299998799 | stl, mean: 0.42857142857142855, std: 0.7284313590846835 | blk, mean: 0.2857142857142857, std: 0.6998542122237653
Vince Williams Jr. (willivi01) | curr_mins, 5.3 | prev_mins, mean: 4.75, std: 1.920286436967152 | 2fga, mean: 0.5, std: 0.5 | 3fga, mean: 1.25, std: 0.82915619758885 | fta, mean: 1.0, std: 1.0 | 2fgp: (2, 1) | 3fgp: (1, 2) | ftp: (4, 2) | ast, mean: 0.5, std: 0.5 | reb, mean: 0.75, std: 1.299038105676658 | stl, mean: 0.5, std: 0.5 | blk, mean: 0.25, std: 0.4330127018922193
Kenneth Lofton Jr. (loftoke01) | curr_mins, 4.7 | prev_mins, mean: 4.0, std: 3.265986323710904 | 2fga, mean: 2.6666666666666665, std: 2.0548046676563256 | 3fga, mean: 0.3333333333333333, std: 0.4714045207910317 | fta, mean: 1.0, std: 0.816496580927726 | 2fgp: (2, 2) | 3fgp: (1, 2) | ftp: (2, 3) | ast, mean: 0.3333333333333333, std: 0.4714045207910317 | reb, mean: 0.6666666666666666, std: 0.4714045207910317 | stl, mean: 1.0, std: 1.0 | blk, mean: 1.0, std: 1.0
--- MIA ---
Kyle Lowry (lowryky01) | curr_mins, 36.4 | prev_mins, mean: 33.46031746031746, std: 5.31193743038247 | 2fga, mean: 3.888888888888889, std: 2.2190453482287356 | 3fga, mean: 6.063492063492063, std: 2.7480036960362835 | fta, mean: 2.761904761904762, std: 2.849195295552684 | 2fgp: (8, 7) | 3fgp: (4, 6) | ftp: (18, 4) | ast, mean: 7.523809523809524, std: 3.206427784672843 | reb, mean: 4.476190476190476, std: 2.4224947318051244 | stl, mean: 1.0634920634920635, std: 0.9573942126984267 | blk, mean: 0.2698412698412698, std: 0.5692197167314639
Jimmy Butler (butleji01) | curr_mins, 35.7 | prev_mins, mean: 33.43859649122807, std: 6.601481874734175 | 2fga, mean: 12.508771929824562, std: 4.004921564457621 | 3fga, mean: 2.0350877192982457, std: 1.643326881031087 | fta, mean: 7.982456140350878, std: 3.5168328458458458 | 2fgp: (14, 13) | 3fgp: (8, 24) | ftp: (21, 4) | ast, mean: 5.473684210526316, std: 2.974188747758715 | reb, mean: 5.894736842105263, std: 2.887870644709088 | stl, mean: 1.6491228070175439, std: 1.3441390392545933 | blk, mean: 0.47368421052631576, std: 0.6517254603862004
Bam Adebayo (adebaba01) | curr_mins, 34.5 | prev_mins, mean: 32.07142857142857, std: 4.378752035426886 | 2fga, mean: 12.910714285714286, std: 3.8138693592984954 | 3fga, mean: 0.10714285714285714, std: 0.30929478706587094 | fta, mean: 6.071428571428571, std: 2.883804176883764 | 2fgp: (10, 8) | 3fgp: (1, 2) | ftp: (4, 2) | ast, mean: 3.392857142857143, std: 2.0500746626523094 | reb, mean: 10.071428571428571, std: 3.2285398228541498 | stl, mean: 1.4285714285714286, std: 1.2371791482634837 | blk, mean: 0.7857142857142857, std: 1.0126747770541304
Max Strus (strusma01) | curr_mins, 34.1 | prev_mins, mean: 22.83823529411765, std: 8.046940036102958 | 2fga, mean: 1.7941176470588236, std: 1.6588339590827734 | 3fga, mean: 6.5, std: 3.340922732701604 | fta, mean: 0.7794117647058824, std: 1.4229793541069151 | 2fgp: (6, 5) | 3fgp: (10, 14) | ftp: (24, 7) | ast, mean: 1.3529411764705883, std: 1.1601813484303543 | reb, mean: 2.9705882352941178, std: 1.9400620687106447 | stl, mean: 0.4117647058823529, std: 0.6239177481057773 | blk, mean: 0.23529411764705882, std: 0.48862493311282795
Caleb Martin (martica02) | curr_mins, 31.6 | prev_mins, mean: 22.4, std: 7.770027884977849 | 2fga, mean: 4.25, std: 2.4672859582950655 | 3fga, mean: 2.5833333333333335, std: 1.70579079087156 | fta, mean: 1.55, std: 1.5537588830531803 | 2fgp: (14, 11) | 3fgp: (13, 18) | ftp: (14, 5) | ast, mean: 1.0666666666666667, std: 1.1382247385975914 | reb, mean: 3.8333333333333335, std: 2.1921577396609844 | stl, mean: 0.9666666666666667, std: 0.9826268648655783 | blk, mean: 0.5, std: 0.7416198487095663
Tyler Herro (herroty01) | curr_mins, 31.4 | prev_mins, mean: 32.06060606060606, std: 4.525613261235022 | 2fga, mean: 10.348484848484848, std: 3.1115251265909447 | 3fga, mean: 6.651515151515151, std: 2.7606127132940497 | fta, mean: 3.3181818181818183, std: 2.8506197673227556 | 2fgp: (12, 13) | 3fgp: (3, 4) | ftp: (14, 3) | ast, mean: 3.984848484848485, std: 2.177658070958996 | reb, mean: 4.984848484848484, std: 2.306068570049562 | stl, mean: 0.6666666666666666, std: 0.8932971498777986 | blk, mean: 0.12121212121212122, std: 0.3263736246748184
Gabe Vincent (vincega01) | curr_mins, 26.3 | prev_mins, mean: 22.794117647058822, std: 10.44672594859187 | 2fga, mean: 2.7941176470588234, std: 1.9670732479065842 | 3fga, mean: 4.75, std: 3.00183767245411 | fta, mean: 0.7941176470588235, std: 1.3672516822552305 | 2fgp: (2, 2) | 3fgp: (8, 13) | ftp: (23, 6) | ast, mean: 3.088235294117647, std: 2.3870686805815096 | reb, mean: 1.8529411764705883, std: 1.3854783192133975 | stl, mean: 0.9117647058823529, std: 1.0394468851218994 | blk, mean: 0.17647058823529413, std: 0.4180197177515263
Duncan Robinson (robindu01) | curr_mins, 17.6 | prev_mins, mean: 25.367088607594937, std: 6.964970608296001 | 2fga, mean: 1.2911392405063291, std: 1.2842955881833713 | 3fga, mean: 7.89873417721519, std: 3.2044073158376642 | fta, mean: 0.7721518987341772, std: 1.5174042383282036 | 2fgp: (18, 14) | 3fgp: (11, 18) | ftp: (6, 2) | ast, mean: 1.6329113924050633, std: 1.4856036167405977 | reb, mean: 2.569620253164557, std: 1.9531444579226238 | stl, mean: 0.5316455696202531, std: 0.7262778879889141 | blk, mean: 0.17721518987341772, std: 0.41367429464223265
Dewayne Dedmon (dedmode01) | curr_mins, 12.4 | prev_mins, mean: 15.462686567164178, std: 5.569984480293916 | 2fga, mean: 3.626865671641791, std: 2.291032621874513 | 3fga, mean: 0.7014925373134329, std: 0.8641262582764256 | fta, mean: 1.492537313432836, std: 1.7309572395139108 | 2fgp: (4, 3) | 3fgp: (12, 17) | ftp: (4, 2) | ast, mean: 0.7014925373134329, std: 0.9465558206392792 | reb, mean: 5.7611940298507465, std: 2.9274284586071215 | stl, mean: 0.3582089552238806, std: 0.6157507864100379 | blk, mean: 0.6268656716417911, std: 0.8610271702600572
Haywood Highsmith (highsha01) | curr_mins, 13.3 | prev_mins, mean: 8.157894736842104, std: 9.033639809038547 | 2fga, mean: 0.9473684210526315, std: 2.1392001508317446 | 3fga, mean: 1.4736842105263157, std: 2.035692590085654 | fta, mean: 0.2631578947368421, std: 0.6359497880839249 | 2fgp: (8, 12) | 3fgp: (10, 20) | ftp: (3, 4) | ast, mean: 0.3157894736842105, std: 0.5668594533825794 | reb, mean: 1.368421052631579, std: 1.3845206776806216 | stl, mean: 0.10526315789473684, std: 0.3068922049918579 | blk, mean: 0.15789473684210525, std: 0.36464227527765836
Nikola Jović (jovicni01) | curr_mins, 16.6 | prev_mins, mean: 16.0, std: 11.76860229593982 | 2fga, mean: 2.625, std: 2.2325713874364688 | 3fga, mean: 2.375, std: 1.7275343701356567 | fta, mean: 2.25, std: 3.2307119958300214 | 2fgp: (12, 11) | 3fgp: (5, 16) | ftp: (18, 2) | ast, mean: 1.25, std: 1.713913650100261 | reb, mean: 2.5, std: 2.23606797749979 | stl, mean: 0.625, std: 0.4841229182759271 | blk, mean: 1.0, std: 1.0
Jamal Cain (cainja01) | curr_mins, 12.4 | prev_mins, mean: 11.8, std: 8.084553172563094 | 2fga, mean: 3.0, std: 2.898275349237888 | 3fga, mean: 0.8, std: 0.7483314773547883 | fta, mean: 0.8, std: 1.6000000000000003 | 2fgp: (3, 2) | 3fgp: (2, 4) | ftp: (2, 2) | ast, mean: 0.6, std: 0.48989794855663565 | reb, mean: 2.0, std: 2.0976176963403033 | stl, mean: 0.6, std: 0.48989794855663565 | blk, mean: 1.0, std: 1.0
Orlando Robinson (robinor01) | curr_mins, 20.0 | prev_mins, mean: 19.5, std: 12.5 | 2fga, mean: 5.0, std: 3.0 | 3fga, mean: 1.5, std: 0.5 | fta, mean: 1.5, std: 1.5 | 2fgp: (4, 3) | 3fgp: (1, 2) | ftp: (3, 2) | ast, mean: 0.5, std: 0.5 | reb, mean: 4.5, std: 2.5 | stl, mean: 0.0, std: 1.0 | blk, mean: 0.5, std: 0.5
Udonis Haslem (hasleud01) | curr_mins, 5.0 | prev_mins, mean: 6.0, std: 5.173898991015458 | 2fga, mean: 2.076923076923077, std: 2.0176733920929233 | 3fga, mean: 0.3076923076923077, std: 0.46153846153846156 | fta, mean: 0.23076923076923078, std: 0.7994080650317895 | 2fgp: (14, 15) | 3fgp: (2, 4) | ftp: (2, 1) | ast, mean: 0.3076923076923077, std: 0.46153846153846156 | reb, mean: 1.9230769230769231, std: 2.0176733920929233 | stl, mean: 0.07692307692307693, std: 0.26646935501059654 | blk, mean: 0.07692307692307693, std: 0.26646935501059654
--- MIL ---
Giannis Antetokounmpo (antetgi01) | curr_mins, 32.8 | prev_mins, mean: 32.38805970149254, std: 4.196498981046972 | 2fga, mean: 14.970149253731343, std: 4.110307935058748 | 3fga, mean: 3.611940298507463, std: 1.6924346490224818 | fta, mean: 11.432835820895523, std: 4.13295413337332 | 2fgp: (9, 6) | 3fgp: (6, 13) | ftp: (14, 6) | ast, mean: 5.791044776119403, std: 2.340667805160421 | reb, mean: 11.611940298507463, std: 3.582524849173163 | stl, mean: 1.0746268656716418, std: 0.902954236552488 | blk, mean: 1.3582089552238805, std: 1.155150601247125
Jrue Holiday (holidjr01) | curr_mins, 31.8 | prev_mins, mean: 32.43283582089552, std: 6.506538343224545 | 2fga, mean: 9.447761194029852, std: 3.887536848563864 | 3fga, mean: 4.791044776119403, std: 2.154740095369303 | fta, mean: 2.6865671641791047, std: 2.3321820877163715 | 2fgp: (7, 6) | 3fgp: (8, 11) | ftp: (17, 6) | ast, mean: 6.82089552238806, std: 2.9367734001808516 | reb, mean: 4.492537313432836, std: 2.0470082598201422 | stl, mean: 1.6119402985074627, std: 1.3152971842906438 | blk, mean: 0.43283582089552236, std: 0.6516083568042709
Brook Lopez (lopezbr01) | curr_mins, 31.5 | prev_mins, mean: 22.53846153846154, std: 4.733113865512357 | 2fga, mean: 6.0, std: 3.1378581622109447 | 3fga, mean: 4.076923076923077, std: 1.5913969896597848 | fta, mean: 1.7692307692307692, std: 2.576636034529881 | 2fgp: (8, 7) | 3fgp: (6, 10) | ftp: (21, 4) | ast, mean: 0.46153846153846156, std: 0.7457969011409737 | reb, mean: 4.076923076923077, std: 1.8998598515736107 | stl, mean: 0.6153846153846154, std: 0.8355984993230935 | blk, mean: 1.1538461538461537, std: 1.026281851086641
Jevon Carter (carteje01) | curr_mins, 27.4 | prev_mins, mean: 13.227272727272727, std: 8.364418606370052 | 2fga, mean: 1.2575757575757576, std: 1.6634266026616886 | 3fga, mean: 2.5757575757575757, std: 2.5468971381152357 | fta, mean: 0.2727272727272727, std: 0.7696015211636542 | 2fgp: (6, 9) | 3fgp: (8, 12) | ftp: (6, 2) | ast, mean: 1.4545454545454546, std: 1.6622531093215125 | reb, mean: 1.6666666666666667, std: 1.417780310944192 | stl, mean: 0.36363636363636365, std: 0.6659776053283609 | blk, mean: 0.21212121212121213, std: 0.40881022918884974
Bobby Portis (portibo01) | curr_mins, 26.9 | prev_mins, mean: 27.75, std: 5.0020828994863065 | 2fga, mean: 7.402777777777778, std: 2.7062670180230746 | 3fga, mean: 4.694444444444445, std: 2.125499215144585 | fta, mean: 1.5694444444444444, std: 1.8471177915342782 | 2fgp: (9, 8) | 3fgp: (12, 18) | ftp: (4, 2) | ast, mean: 1.1944444444444444, std: 1.1976700631838944 | reb, mean: 9.125, std: 3.126666222459101 | stl, mean: 0.7361111111111112, std: 0.8659140250425744 | blk, mean: 0.7083333333333334, std: 0.8405933750763339
Grayson Allen (allengr01) | curr_mins, 25.9 | prev_mins, mean: 26.863636363636363, std: 4.355026227650779 | 2fga, mean: 2.727272727272727, std: 1.719279751818701 | 3fga, mean: 5.893939393939394, std: 2.7143210986598354 | fta, mean: 1.121212121212121, std: 1.4513854563427937 | 2fgp: (9, 8) | 3fgp: (10, 14) | ftp: (20, 4) | ast, mean: 1.5151515151515151, std: 1.4897877034281037 | reb, mean: 3.3636363636363638, std: 1.7549614830994253 | stl, mean: 0.696969696969697, std: 0.8522643097227414 | blk, mean: 0.2727272727272727, std: 0.565295700187201
George Hill (hillge01) | curr_mins, 21.9 | prev_mins, mean: 22.796296296296298, std: 6.606337108132052 | 2fga, mean: 2.611111111111111, std: 2.1118419787498013 | 3fga, mean: 2.4814814814814814, std: 1.7399525402290879 | fta, mean: 1.1481481481481481, std: 1.5080943015927655 | 2fgp: (7, 6) | 3fgp: (8, 17) | ftp: (24, 3) | ast, mean: 2.2222222222222223, std: 1.4740554623801776 | reb, mean: 2.8703703703703702, std: 1.8160426685342224 | stl, mean: 0.7777777777777778, std: 0.8534606386520676 | blk, mean: 0.1111111111111111, std: 0.3142696805273545
Jordan Nwora (nworajo01) | curr_mins, 19.2 | prev_mins, mean: 18.661290322580644, std: 10.942582623133347 | 2fga, mean: 3.7903225806451615, std: 3.2830802647778787 | 3fga, mean: 3.661290322580645, std: 2.4883181804836982 | fta, mean: 0.6935483870967742, std: 1.4434357497955084 | 2fgp: (6, 7) | 3fgp: (9, 16) | ftp: (22, 5) | ast, mean: 0.9516129032258065, std: 1.0840101677126808 | reb, mean: 3.564516129032258, std: 2.7744279720909137 | stl, mean: 0.4032258064516129, std: 0.7061864283545044 | blk, mean: 0.27419354838709675, std: 0.5438617838737859
MarJon Beauchamp (beaucma01) | curr_mins, 17.5 | prev_mins, mean: 17.0, std: 11.087068003898818 | 2fga, mean: 2.769230769230769, std: 2.4227716535420956 | 3fga, mean: 3.1538461538461537, std: 2.412982637132019 | fta, mean: 0.7692307692307693, std: 1.309952797378954 | 2fgp: (10, 11) | 3fgp: (8, 18) | ftp: (8, 4) | ast, mean: 0.46153846153846156, std: 0.6343239424027171 | reb, mean: 3.3846153846153846, std: 2.704368589422607 | stl, mean: 0.5384615384615384, std: 0.7457969011409737 | blk, mean: 0.15384615384615385, std: 0.36080121229410994
Wesley Matthews (matthwe02) | curr_mins, 16.3 | prev_mins, mean: 19.897959183673468, std: 6.24089507565003 | 2fga, mean: 1.2857142857142858, std: 1.178030178747903 | 3fga, mean: 3.204081632653061, std: 1.7840517041644361 | fta, mean: 0.5714285714285714, std: 0.9035079029052513 | 2fgp: (8, 7) | 3fgp: (2, 3) | ftp: (12, 4) | ast, mean: 0.7346938775510204, std: 0.722114531140985 | reb, mean: 1.8775510204081634, std: 1.5068910156714066 | stl, mean: 0.46938775510204084, std: 0.7028234839886761 | blk, mean: 0.16326530612244897, std: 0.3696075566586701
Serge Ibaka (ibakase01) | curr_mins, 11.4 | prev_mins, mean: 15.75925925925926, std: 7.070898065401816 | 2fga, mean: 3.6481481481481484, std: 2.3345822642225516 | 3fga, mean: 1.8333333333333333, std: 1.3437096247164249 | fta, mean: 0.8148148148148148, std: 1.155887891431647 | 2fgp: (10, 8) | 3fgp: (4, 6) | ftp: (9, 4) | ast, mean: 0.9074074074074074, std: 1.058799433994282 | reb, mean: 4.62962962962963, std: 2.716862953347156 | stl, mean: 0.2037037037037037, std: 0.4463692886368129 | blk, mean: 0.6111111111111112, std: 0.7556372504853023
Thanasis Antetokounmpo (antetth01) | curr_mins, 2.6 | prev_mins, mean: 9.375, std: 9.191538228174869 | 2fga, mean: 2.375, std: 2.7810744326608736 | 3fga, mean: 0.2916666666666667, std: 0.705878097754059 | fta, mean: 0.9583333333333334, std: 1.7435396627423063 | 2fgp: (4, 3) | 3fgp: (2, 7) | ftp: (18, 11) | ast, mean: 0.4583333333333333, std: 0.7894706383956841 | reb, mean: 2.1041666666666665, std: 2.356193817485216 | stl, mean: 0.3333333333333333, std: 0.6871842709362768 | blk, mean: 0.25, std: 0.47871355387816905
Sandro Mamukelashvili (mamuksa01) | curr_mins, 4.9 | prev_mins, mean: 9.414634146341463, std: 10.145227424769612 | 2fga, mean: 1.5365853658536586, std: 2.4603941878865347 | 3fga, mean: 1.2682926829268293, std: 1.7946314282094782 | fta, mean: 0.5365853658536586, std: 1.381013430916299 | 2fgp: (6, 5) | 3fgp: (12, 16) | ftp: (10, 3) | ast, mean: 0.5365853658536586, std: 0.9395785504516206 | reb, mean: 2.0, std: 2.8024379630217267 | stl, mean: 0.21951219512195122, std: 0.46915570882125235 | blk, mean: 0.21951219512195122, std: 0.518543698182178
Pat Connaughton (connapa01) | curr_mins, 16.0 | prev_mins, mean: 25.476923076923075, std: 5.108387348447174 | 2fga, mean: 1.9384615384615385, std: 1.2994309177709955 | 3fga, mean: 5.6923076923076925, std: 2.5595857653028213 | fta, mean: 0.8307692307692308, std: 1.353846153846154 | 2fgp: (10, 6) | 3fgp: (12, 18) | ftp: (6, 2) | ast, mean: 1.2615384615384615, std: 1.2682746981861508 | reb, mean: 4.2, std: 2.1426080441296844 | stl, mean: 0.9076923076923077, std: 0.9235896012186852 | blk, mean: 0.23076923076923078, std: 0.4563814453597331
--- MIN ---
Anthony Edwards (edwaran01) | curr_mins, 36.4 | prev_mins, mean: 33.791666666666664, std: 5.301827515112124 | 2fga, mean: 8.930555555555555, std: 3.4533654635284923 | 3fga, mean: 8.36111111111111, std: 2.7903880432833645 | fta, mean: 3.888888888888889, std: 3.1734819448550495 | 2fgp: (14, 13) | 3fgp: (6, 10) | ftp: (12, 4) | ast, mean: 3.8194444444444446, std: 2.083842530365004 | reb, mean: 4.763888888888889, std: 2.8601333280672403 | stl, mean: 1.4583333333333333, std: 1.1418491338370602 | blk, mean: 0.6388888888888888, std: 0.8216777476527244
Karl-Anthony Towns (townska01) | curr_mins, 34.3 | prev_mins, mean: 32.972972972972975, std: 4.456919833772528 | 2fga, mean: 11.45945945945946, std: 3.5874751687216317 | 3fga, mean: 4.945945945945946, std: 2.29507046286396 | fta, mean: 6.3108108108108105, std: 3.3728874296151803 | 2fgp: (12, 9) | 3fgp: (10, 14) | ftp: (24, 6) | ast, mean: 3.635135135135135, std: 2.070215580393999 | reb, mean: 9.824324324324325, std: 3.2188553786816496 | stl, mean: 0.972972972972973, std: 0.9582215081749101 | blk, mean: 1.1216216216216217, std: 1.0774432035285213
Rudy Gobert (goberru01) | curr_mins, 32.0 | prev_mins, mean: 31.62121212121212, std: 4.077897376787534 | 2fga, mean: 7.636363636363637, std: 2.74489257744415 | 3fga, mean: 0.06060606060606061, std: 0.2953574043881504 | fta, mean: 6.651515151515151, std: 3.6618112104093408 | 2fgp: (19, 8) | 3fgp: (1, 2) | ftp: (21, 10) | ast, mean: 1.0909090909090908, std: 0.9805266477189961 | reb, mean: 14.666666666666666, std: 3.913199626026165 | stl, mean: 0.6818181818181818, std: 0.8194434716963611 | blk, mean: 2.0757575757575757, std: 1.5404702751118615
D'Angelo Russell (russeda01) | curr_mins, 30.3 | prev_mins, mean: 31.50769230769231, std: 4.998840102150088 | 2fga, mean: 7.030769230769231, std: 2.919268774456164 | 3fga, mean: 7.969230769230769, std: 2.3791998058120996 | fta, mean: 3.6923076923076925, std: 2.6540133726581936 | 2fgp: (2, 2) | 3fgp: (11, 20) | ftp: (20, 5) | ast, mean: 7.076923076923077, std: 2.9680747051954914 | reb, mean: 3.3230769230769233, std: 1.7106696152514014 | stl, mean: 0.9538461538461539, std: 0.9187076078051456 | blk, mean: 0.3384615384615385, std: 0.5623282117691405
Jaden McDaniels (mcdanja01) | curr_mins, 30.2 | prev_mins, mean: 15.854545454545455, std: 7.396358272993497 | 2fga, mean: 2.6545454545454548, std: 2.0557518581967376 | 3fga, mean: 1.9636363636363636, std: 1.4766502184906873 | fta, mean: 1.309090909090909, std: 1.571018514707487 | 2fgp: (10, 8) | 3fgp: (12, 19) | ftp: (15, 6) | ast, mean: 1.0545454545454545, std: 1.068868251396296 | reb, mean: 3.090909090909091, std: 2.2585009289971505 | stl, mean: 0.4727272727272727, std: 0.709789865307023 | blk, mean: 0.4, std: 0.6768912897813196
Kyle Anderson (anderky01) | curr_mins, 19.6 | prev_mins, mean: 21.028985507246375, std: 4.410038004676209 | 2fga, mean: 5.217391304347826, std: 2.1794133316260393 | 3fga, mean: 1.5797101449275361, std: 1.2324806739402492 | fta, mean: 1.5217391304347827, std: 2.243242319915553 | 2fgp: (13, 14) | 3fgp: (2, 3) | ftp: (8, 5) | ast, mean: 2.652173913043478, std: 1.67527706517954 | reb, mean: 5.333333333333333, std: 2.511807863663412 | stl, mean: 1.1159420289855073, std: 1.26875760163706 | blk, mean: 0.6521739130434783, std: 0.7580693814853345
Taurean Prince (princta02) | curr_mins, 20.1 | prev_mins, mean: 16.608695652173914, std: 6.47451501469325 | 2fga, mean: 2.3333333333333335, std: 1.7417854130520134 | 3fga, mean: 3.318840579710145, std: 2.0179825886781977 | fta, mean: 1.1884057971014492, std: 1.6877681199243753 | 2fgp: (14, 11) | 3fgp: (4, 6) | ftp: (23, 8) | ast, mean: 0.9855072463768116, std: 1.12279095352154 | reb, mean: 2.5217391304347827, std: 1.9307481140151754 | stl, mean: 0.6811594202898551, std: 0.9245877047963235 | blk, mean: 0.3333333333333333, std: 0.5293328222536137
Jaylen Nowell (nowelja01) | curr_mins, 16.7 | prev_mins, mean: 15.241935483870968, std: 8.09158360805598 | 2fga, mean: 4.080645161290323, std: 2.6838729063268434 | 3fga, mean: 2.5806451612903225, std: 2.059974844011562 | fta, mean: 1.4838709677419355, std: 1.6138706775934182 | 2fgp: (11, 10) | 3fgp: (12, 18) | ftp: (19, 6) | ast, mean: 2.096774193548387, std: 1.6627772863044996 | reb, mean: 1.9838709677419355, std: 1.7366257186211662 | stl, mean: 0.43548387096774194, std: 0.7322296427623332 | blk, mean: 0.16129032258064516, std: 0.40930895291772645
Jordan McLaughlin (mclaujo01) | curr_mins, 15.8 | prev_mins, mean: 14.112903225806452, std: 7.328919382365684 | 2fga, mean: 1.8548387096774193, std: 1.6737708460100431 | 3fga, mean: 1.3709677419354838, std: 1.3587692600972483 | fta, mean: 0.6451612903225806, std: 1.1372969396002706 | 2fgp: (10, 9) | 3fgp: (8, 16) | ftp: (4, 2) | ast, mean: 2.903225806451613, std: 2.3603558877324793 | reb, mean: 1.5161290322580645, std: 1.51062831922169 | stl, mean: 0.9193548387096774, std: 1.1114998163883905 | blk, mean: 0.16129032258064516, std: 0.3677985242255284
Naz Reid (reidna01) | curr_mins, 12.3 | prev_mins, mean: 15.337662337662337, std: 5.433447136219147 | 2fga, mean: 4.025974025974026, std: 2.273357982985933 | 3fga, mean: 2.155844155844156, std: 1.468853560062202 | fta, mean: 1.9350649350649352, std: 1.8679641139080732 | 2fgp: (18, 14) | 3fgp: (11, 20) | ftp: (14, 5) | ast, mean: 0.922077922077922, std: 0.8020466315140006 | reb, mean: 3.909090909090909, std: 2.5184091978547554 | stl, mean: 0.5194805194805194, std: 0.6763229385086512 | blk, mean: 0.922077922077922, std: 0.9638428735210114
